,ques_1,ques_2,ques_3,ques_4,ques_5,ques_6,ques_7,ques_8,ques_9,ques_10,ques_11,card,return
1190,Cashback,No,59000,esso,999,899,redmart,999,599,799,cashback,uob_one,106.9533
1191,Cashback,Yes,49000,public_transport,100,399,sheng_shiong,899,999,0,cashback,uob_one,140.30329999999998
1192,Cashback,Yes,89000,caltex,999,999,redmart,399,399,100,cashback,uob_one,93.6133
1193,Cashback,No,89000,caltex,799,399,giant,899,399,399,cashback,uob_one,153.57659999999998
1194,Cashback,No,59000,public_transport,100,799,sheng_shiong,0,799,999,cashback,uob_one,126.9633
1195,Cashback,No,49000,shell,999,399,sheng_shiong,599,599,999,cashback,uob_one,123.6366
1196,Cashback,No,79000,caltex,399,0,sheng_shiong,899,899,599,cashback,uob_one,126.9633
1197,Cashback,No,59000,esso,799,599,redmart,999,0,899,cashback,posb_everyday_cashback,80.0
1198,Cashback,Yes,89000,public_transport,100,999,ntuc,100,599,899,cashback,uob_one,113.6233
1199,Cashback,No,69000,caltex,899,399,ntuc,599,0,100,cashback,sc_spree_card,39.94
1200,Cashback,No,59000,public_transport,100,599,giant,100,999,999,cashback,uob_one,146.9733
1201,Cashback,Yes,39000,caltex,599,0,redmart,799,999,899,cashback,uob_one,133.6333
1202,Cashback,No,59000,caltex,799,0,redmart,999,399,399,cashback,uob_one,93.6133
1203,Cashback,No,49000,spc,399,999,giant,799,0,899,cashback,uob_one,120.29329999999999
1204,Cashback,Yes,89000,caltex,999,999,sheng_shiong,799,399,100,cashback,uob_one,93.6133
1205,Cashback,Yes,69000,spc,899,100,giant,599,100,899,cashback,uob_one,113.6233
1206,Cashback,Yes,59000,esso,799,399,sheng_shiong,399,999,399,cashback,uob_one,133.6333
1207,Cashback,Yes,69000,shell,999,799,giant,799,599,999,cashback,uob_one,167.0
1208,Cashback,No,89000,spc,999,399,redmart,899,799,0,cashback,uob_one,120.29329999999999
1209,Cashback,No,79000,esso,599,799,redmart,999,899,599,cashback,uob_one,126.9633
1210,Cashback,No,79000,caltex,999,799,ntuc,0,599,899,cashback,uob_one,106.9533
1211,Cashback,Yes,69000,esso,599,599,ntuc,399,100,799,cashback,uob_one,73.67
1212,Cashback,Yes,59000,esso,999,799,giant,599,899,599,cashback,uob_one,166.9166
1213,Cashback,No,69000,public_transport,0,799,sheng_shiong,0,100,599,cashback,posb_everyday_cashback,54.22
1214,Cashback,Yes,49000,shell,999,100,redmart,799,999,599,cashback,uob_one,150.3166
1215,Cashback,Yes,39000,public_transport,399,399,cold_storage,799,100,799,cashback,uob_one,153.57659999999998
1216,Cashback,No,59000,spc,599,599,giant,599,999,399,cashback,uob_one,167.0
1217,Cashback,No,89000,public_transport,0,100,giant,399,599,399,cashback,uob_one,82.9
1218,Cashback,No,89000,shell,899,599,ntuc,399,599,999,cashback,uob_one,121.9666
1219,Cashback,Yes,89000,esso,599,599,sheng_shiong,999,599,100,cashback,uob_one,106.9533
1220,Cashback,No,79000,caltex,899,100,sheng_shiong,999,799,0,cashback,uob_one,120.29329999999999
1221,Cashback,Yes,39000,esso,399,799,ntuc,0,0,599,cashback,posb_everyday_cashback,55.117000000000004
1222,Cashback,No,69000,caltex,899,999,sheng_shiong,0,399,0,cashback,uob_one,93.6133
1223,Cashback,Yes,79000,shell,899,100,redmart,0,899,999,cashback,uob_one,141.9766
1224,Cashback,No,69000,shell,899,0,sheng_shiong,399,100,999,cashback,uob_one,88.6833
1225,Cashback,No,69000,caltex,399,0,redmart,599,100,599,cashback,posb_everyday_cashback,61.397000000000006
1226,Cashback,No,79000,spc,599,799,sheng_shiong,799,999,0,cashback,uob_one,133.6333
1227,Cashback,Yes,39000,esso,999,100,cold_storage,999,0,599,cashback,uob_one,133.6333
1228,Cashback,No,59000,caltex,899,599,cold_storage,999,399,599,cashback,uob_one,160.2466
1229,Cashback,Yes,59000,shell,799,899,sheng_shiong,100,100,0,cashback,posb_everyday_cashback,80.0
1230,Cashback,Yes,79000,caltex,899,899,ntuc,100,899,899,cashback,uob_one,126.9633
1231,Cashback,Yes,89000,shell,899,999,redmart,999,100,599,cashback,uob_one,88.6833
1232,Cashback,Yes,49000,shell,599,899,redmart,399,599,899,cashback,uob_one,116.9566
1233,Cashback,No,89000,public_transport,0,999,cold_storage,0,799,0,cashback,uob_one,72.95
1234,Cashback,Yes,59000,shell,399,899,redmart,799,999,599,cashback,uob_one,140.29659999999998
1235,Cashback,No,79000,spc,799,599,redmart,100,899,0,cashback,uob_one,126.9633
1236,Cashback,Yes,49000,esso,799,899,cold_storage,999,0,899,cashback,uob_one,133.6333
1237,Cashback,No,79000,caltex,599,100,ntuc,399,399,999,cashback,uob_one,93.6133
1238,Cashback,No,49000,shell,999,999,redmart,399,599,999,cashback,uob_one,123.6366
1239,Cashback,Yes,49000,shell,999,100,redmart,100,100,100,cashback,posb_everyday_cashback,80.0
1240,Cashback,No,69000,spc,599,100,redmart,799,0,0,cashback,posb_everyday_cashback,44.747
1241,Cashback,Yes,49000,spc,399,999,giant,399,399,100,cashback,uob_one,120.22659999999999
1242,Cashback,No,69000,shell,599,799,sheng_shiong,0,100,899,cashback,uob_one,83.6733
1243,Cashback,No,79000,spc,399,599,cold_storage,599,899,599,cashback,uob_one,166.9166
1244,Cashback,Yes,79000,spc,399,999,sheng_shiong,899,799,100,cashback,uob_one,120.29329999999999
1245,Cashback,Yes,59000,caltex,599,399,sheng_shiong,999,0,999,cashback,posb_everyday_cashback,80.0
1246,Cashback,Yes,59000,spc,399,399,ntuc,0,0,399,cashback,posb_everyday_cashback,33.117000000000004
1247,Cashback,Yes,89000,caltex,799,0,giant,599,0,799,cashback,uob_one,106.9533
1248,Cashback,Yes,79000,shell,899,899,ntuc,899,799,999,cashback,uob_one,135.3066
1249,Cashback,Yes,79000,shell,599,100,giant,999,100,599,cashback,uob_one,150.3066
1250,Cashback,No,79000,spc,799,999,redmart,100,399,599,cashback,uob_one,93.6133
1251,Cashback,No,69000,caltex,599,100,sheng_shiong,799,0,799,cashback,posb_everyday_cashback,80.0
1252,Cashback,No,89000,esso,999,999,redmart,599,399,399,cashback,uob_one,93.6133
1253,Cashback,Yes,89000,esso,999,799,giant,599,999,899,cashback,uob_one,167.0
1254,Cashback,Yes,39000,caltex,899,100,ntuc,399,0,100,cashback,uob_one,33.0
1255,Cashback,No,69000,caltex,799,999,giant,799,100,999,cashback,uob_one,126.9633
1256,Cashback,Yes,49000,shell,399,599,cold_storage,0,799,999,cashback,uob_one,126.9566
1257,Cashback,Yes,69000,spc,799,799,ntuc,799,399,599,cashback,uob_one,93.6133
1258,Cashback,No,79000,shell,999,999,cold_storage,899,799,100,cashback,uob_one,167.0
1259,Cashback,No,59000,caltex,399,399,ntuc,799,899,599,cashback,uob_one,126.9633
1260,Cashback,Yes,79000,esso,399,899,giant,999,899,799,cashback,uob_one,167.0
1261,Cashback,No,69000,caltex,999,599,redmart,0,100,599,cashback,uob_one,73.67
1262,Cashback,No,69000,spc,999,399,cold_storage,899,999,599,cashback,uob_one,167.0
1263,Cashback,No,59000,public_transport,399,999,redmart,100,999,599,cashback,uob_one,160.2466
1264,Cashback,Yes,89000,esso,999,899,giant,899,399,0,cashback,uob_one,153.57659999999998
1265,Cashback,No,89000,esso,899,899,sheng_shiong,0,599,0,cashback,uob_one,106.9533
1266,Cashback,No,49000,spc,599,0,giant,100,999,899,cashback,uob_one,140.30329999999998
1267,Cashback,Yes,49000,esso,899,799,ntuc,799,599,999,cashback,uob_one,106.9533
1268,Cashback,No,49000,esso,599,0,redmart,399,799,999,cashback,uob_one,120.29329999999999
1269,Cashback,No,79000,shell,899,599,sheng_shiong,799,999,599,cashback,uob_one,148.64659999999998
1270,Cashback,No,49000,shell,899,399,giant,399,100,899,cashback,uob_one,115.2966
1271,Cashback,Yes,49000,esso,399,100,redmart,999,0,599,cashback,posb_everyday_cashback,80.0
1272,Cashback,Yes,39000,spc,399,899,redmart,999,100,100,cashback,posb_everyday_cashback,80.0
1273,Cashback,Yes,69000,spc,999,399,cold_storage,899,0,999,cashback,uob_one,126.9633
1274,Cashback,Yes,79000,shell,599,999,cold_storage,399,100,399,cashback,uob_one,110.28659999999999
1275,Cashback,Yes,89000,spc,599,0,ntuc,999,599,599,cashback,uob_one,106.9533
1276,Cashback,Yes,69000,shell,399,100,redmart,0,399,100,cashback,posb_everyday_cashback,49.09700000000001
1277,Cashback,No,59000,caltex,999,399,sheng_shiong,100,899,799,cashback,uob_one,126.9633
1278,Cashback,Yes,79000,caltex,599,999,giant,100,0,999,cashback,posb_everyday_cashback,80.0
1279,Cashback,No,89000,shell,399,399,sheng_shiong,799,0,0,cashback,posb_everyday_cashback,80.0
1280,Cashback,No,59000,public_transport,399,599,sheng_shiong,599,999,599,cashback,uob_one,160.2466
1281,Cashback,No,79000,spc,799,899,redmart,100,399,0,cashback,uob_one,93.6133
1282,Cashback,Yes,49000,esso,899,999,giant,999,799,599,cashback,uob_one,167.0
1283,Cashback,Yes,39000,shell,399,0,redmart,999,399,599,cashback,uob_one,100.2766
1284,Cashback,Yes,79000,caltex,599,799,giant,100,0,100,cashback,uob_one,38.0
1285,Cashback,No,89000,public_transport,0,399,cold_storage,599,599,0,cashback,uob_one,92.9
1286,Cashback,Yes,79000,public_transport,399,100,sheng_shiong,100,899,799,cashback,uob_one,153.57659999999998
1287,Cashback,Yes,49000,public_transport,100,599,cold_storage,399,999,999,cashback,uob_one,166.9166
1288,Cashback,No,89000,shell,399,599,ntuc,899,399,999,cashback,uob_one,100.2766
1289,Cashback,Yes,89000,public_transport,399,899,sheng_shiong,399,399,799,cashback,uob_one,120.22659999999999
1290,Cashback,Yes,69000,caltex,799,799,ntuc,399,799,899,cashback,uob_one,120.29329999999999
1291,Cashback,Yes,79000,shell,999,899,ntuc,999,0,100,cashback,uob_one,83.6833
1292,Cashback,No,69000,esso,899,399,ntuc,599,999,899,cashback,uob_one,133.6333
1293,Cashback,Yes,89000,spc,599,999,redmart,999,899,399,cashback,uob_one,126.9633
1294,Cashback,Yes,49000,caltex,999,399,redmart,399,599,599,cashback,uob_one,106.9533
1295,Cashback,Yes,79000,public_transport,399,0,cold_storage,799,599,399,cashback,uob_one,167.0
1296,Cashback,No,89000,spc,399,999,sheng_shiong,899,0,100,cashback,posb_everyday_cashback,80.0
1297,Cashback,Yes,89000,caltex,599,100,cold_storage,100,0,799,cashback,posb_everyday_cashback,45.047000000000004
1298,Cashback,No,69000,shell,799,999,redmart,399,999,0,cashback,uob_one,146.9766
1299,Cashback,No,79000,esso,899,999,cold_storage,599,100,599,cashback,uob_one,113.6233
1300,Cashback,Yes,39000,esso,999,599,redmart,599,399,399,cashback,uob_one,93.6133
1301,Cashback,Yes,69000,public_transport,0,999,redmart,599,799,799,cashback,uob_one,120.29329999999999
1302,Cashback,Yes,89000,public_transport,0,399,ntuc,100,0,0,cashback,sc_spree_card,9.98
1303,Cashback,No,79000,caltex,599,100,redmart,799,100,100,cashback,posb_everyday_cashback,50.047
1304,Cashback,No,79000,shell,599,399,ntuc,599,399,899,cashback,uob_one,103.6166
1305,Cashback,No,79000,shell,799,599,redmart,899,599,399,cashback,uob_one,120.2966
1306,Cashback,No,69000,caltex,899,799,sheng_shiong,799,100,100,cashback,posb_everyday_cashback,80.0
1307,Cashback,No,59000,esso,399,999,redmart,899,0,100,cashback,posb_everyday_cashback,80.0
1308,Cashback,No,69000,shell,999,599,giant,0,999,599,cashback,uob_one,150.3166
1309,Cashback,No,89000,spc,899,799,giant,999,0,0,cashback,uob_one,133.6333
1310,Cashback,No,79000,spc,599,0,redmart,100,999,599,cashback,uob_one,133.6333
1311,Cashback,No,59000,caltex,599,100,ntuc,100,100,599,cashback,uob_one,38.0
1312,Cashback,No,69000,shell,599,999,giant,799,399,599,cashback,uob_one,156.9099
1313,Cashback,No,49000,shell,799,599,giant,399,999,100,cashback,uob_one,167.0
1314,Cashback,Yes,89000,esso,599,599,ntuc,100,999,899,cashback,uob_one,133.6333
1315,Cashback,No,49000,caltex,899,399,sheng_shiong,999,0,999,cashback,posb_everyday_cashback,80.0
1316,Cashback,Yes,49000,public_transport,100,399,cold_storage,599,599,599,cashback,uob_one,153.57659999999998
1317,Cashback,Yes,89000,shell,999,100,cold_storage,0,399,999,cashback,uob_one,110.2966
1318,Cashback,Yes,49000,public_transport,100,999,cold_storage,999,899,599,cashback,uob_one,167.0
1319,Cashback,Yes,79000,esso,999,100,giant,599,799,100,cashback,uob_one,160.2466
1320,Cashback,Yes,69000,shell,899,599,cold_storage,599,899,100,cashback,uob_one,167.0
1321,Cashback,Yes,69000,esso,899,100,cold_storage,899,100,100,cashback,uob_one,133.6333
1322,Cashback,Yes,59000,caltex,999,799,sheng_shiong,399,100,100,cashback,uob_one,73.67
1323,Cashback,Yes,49000,esso,899,0,cold_storage,399,899,899,cashback,uob_one,153.57659999999998
1324,Cashback,No,69000,esso,899,399,cold_storage,799,899,399,cashback,uob_one,167.0
1325,Cashback,No,49000,caltex,399,899,cold_storage,0,0,599,cashback,posb_everyday_cashback,58.117000000000004
1326,Cashback,No,69000,caltex,899,100,cold_storage,799,0,999,cashback,uob_one,120.29329999999999
1327,Cashback,No,79000,shell,999,100,cold_storage,999,799,899,cashback,uob_one,167.0
1328,Cashback,No,49000,public_transport,399,799,giant,999,399,399,cashback,uob_one,167.0
1329,Cashback,Yes,89000,esso,399,399,giant,799,799,899,cashback,uob_one,167.0
1330,Cashback,No,89000,shell,999,799,sheng_shiong,999,100,899,cashback,uob_one,90.35329999999999
1331,Cashback,Yes,89000,esso,599,999,giant,0,0,399,cashback,posb_everyday_cashback,51.717
1332,Cashback,Yes,69000,spc,799,399,redmart,599,799,599,cashback,uob_one,120.29329999999999
1333,Cashback,No,49000,public_transport,399,799,giant,100,100,799,cashback,uob_one,106.9533
1334,Cashback,Yes,59000,public_transport,100,999,ntuc,399,0,799,cashback,posb_everyday_cashback,76.117
1335,Cashback,No,79000,shell,599,399,cold_storage,0,0,0,cashback,posb_everyday_cashback,71.87
1336,Cashback,Yes,49000,caltex,999,0,giant,899,100,100,cashback,uob_one,133.6333
1337,Cashback,No,79000,esso,399,599,redmart,899,0,799,cashback,posb_everyday_cashback,80.0
1338,Cashback,Yes,79000,shell,599,399,ntuc,899,799,399,cashback,uob_one,130.2966
1339,Cashback,No,79000,caltex,899,899,sheng_shiong,899,0,899,cashback,hsbc_advance,80.91000000000001
1340,Cashback,No,89000,esso,399,999,redmart,399,899,799,cashback,uob_one,126.9633
1341,Cashback,Yes,39000,spc,899,0,cold_storage,599,799,899,cashback,uob_one,160.2466
1342,Cashback,Yes,39000,caltex,599,399,redmart,599,899,999,cashback,uob_one,126.9633
1343,Cashback,No,79000,spc,799,799,sheng_shiong,399,399,899,cashback,uob_one,93.6133
1344,Cashback,Yes,49000,esso,999,599,ntuc,399,799,799,cashback,uob_one,120.29329999999999
1345,Cashback,No,49000,caltex,799,0,ntuc,999,0,399,cashback,uob_one,67.0
1346,Cashback,No,89000,spc,399,799,sheng_shiong,100,999,999,cashback,uob_one,133.6333
1347,Cashback,No,69000,caltex,999,999,giant,799,100,799,cashback,uob_one,126.9633
1348,Cashback,No,79000,shell,599,999,redmart,0,999,899,cashback,uob_one,143.6366
1349,Cashback,No,49000,esso,399,0,redmart,899,599,399,cashback,uob_one,106.9533
1350,Cashback,Yes,69000,spc,399,399,cold_storage,999,999,399,cashback,uob_one,167.0
1351,Cashback,No,49000,shell,799,899,giant,799,899,799,cashback,uob_one,167.0
1352,Cashback,Yes,59000,esso,599,799,ntuc,100,999,799,cashback,uob_one,133.6333
1353,Cashback,No,89000,caltex,899,599,sheng_shiong,899,0,999,cashback,posb_everyday_cashback,80.0
1354,Cashback,No,49000,caltex,599,899,ntuc,599,799,899,cashback,uob_one,120.29329999999999
1355,Cashback,Yes,79000,spc,399,100,cold_storage,999,0,799,cashback,uob_one,133.6333
1356,Cashback,Yes,49000,public_transport,0,799,cold_storage,0,899,999,cashback,uob_one,126.9633
1357,Cashback,No,79000,spc,899,100,sheng_shiong,0,599,799,cashback,uob_one,106.9533
1358,Cashback,No,89000,public_transport,0,599,sheng_shiong,999,100,599,cashback,posb_everyday_cashback,80.0
1359,Cashback,Yes,69000,shell,599,899,redmart,399,799,799,cashback,uob_one,130.2966
1360,Cashback,Yes,39000,public_transport,100,0,cold_storage,0,599,399,cashback,uob_one,67.95
1361,Cashback,Yes,79000,spc,599,0,ntuc,599,0,399,cashback,uob_one,33.0
1362,Cashback,No,49000,esso,899,899,cold_storage,999,0,799,cashback,uob_one,133.6333
1363,Cashback,No,59000,esso,899,599,sheng_shiong,100,799,599,cashback,uob_one,120.29329999999999
1364,Cashback,Yes,39000,shell,999,599,giant,599,999,899,cashback,uob_one,167.0
1365,Cashback,Yes,49000,esso,899,100,sheng_shiong,599,399,599,cashback,uob_one,93.6133
1366,Cashback,Yes,89000,spc,799,399,cold_storage,599,399,100,cashback,uob_one,133.5666
1367,Cashback,No,89000,spc,799,599,ntuc,100,899,599,cashback,uob_one,126.9633
1368,Cashback,Yes,49000,caltex,799,399,ntuc,0,100,799,cashback,uob_one,73.67
1369,Cashback,Yes,49000,public_transport,100,0,giant,999,599,399,cashback,uob_one,167.0
1370,Cashback,No,59000,esso,799,0,cold_storage,599,399,999,cashback,uob_one,133.5666
1371,Cashback,Yes,69000,shell,899,0,redmart,0,999,799,cashback,uob_one,148.64659999999998
1372,Cashback,Yes,89000,shell,599,899,redmart,100,0,999,cashback,posb_everyday_cashback,80.0
1373,Cashback,No,49000,caltex,999,599,ntuc,999,899,599,cashback,uob_one,126.9633
1374,Cashback,No,49000,caltex,399,999,sheng_shiong,999,999,599,cashback,uob_one,133.6333
1375,Cashback,Yes,49000,esso,899,100,giant,399,899,899,cashback,uob_one,153.57659999999998
1376,Cashback,Yes,69000,esso,399,599,sheng_shiong,0,599,399,cashback,uob_one,62.95
1377,Cashback,No,69000,spc,899,100,giant,0,399,399,cashback,uob_one,52.95
1378,Cashback,No,69000,caltex,599,999,sheng_shiong,0,0,599,cashback,uob_one,67.0
1379,Cashback,No,79000,shell,399,599,cold_storage,599,899,399,cashback,uob_one,167.0
1380,Cashback,No,59000,spc,999,799,redmart,599,0,999,cashback,posb_everyday_cashback,80.0
1381,Cashback,No,79000,caltex,799,399,sheng_shiong,0,899,399,cashback,uob_one,126.9633
1382,Cashback,No,79000,esso,599,999,ntuc,100,999,999,cashback,uob_one,133.6333
1383,Cashback,Yes,89000,caltex,399,100,ntuc,399,999,999,cashback,uob_one,133.6333
1384,Cashback,Yes,39000,caltex,399,599,ntuc,100,999,100,cashback,uob_one,133.6333
1385,Cashback,No,69000,caltex,899,399,sheng_shiong,999,999,399,cashback,uob_one,133.6333
1386,Cashback,No,89000,public_transport,399,599,redmart,100,599,799,cashback,uob_one,133.5666
1387,Cashback,No,49000,shell,999,799,cold_storage,999,599,999,cashback,uob_one,167.0
1388,Cashback,Yes,79000,public_transport,399,799,redmart,0,0,399,cashback,posb_everyday_cashback,63.870000000000005
1389,Cashback,No,69000,shell,599,599,cold_storage,399,399,0,cashback,posb_everyday_cashback,80.0
1390,Cashback,Yes,79000,esso,399,999,sheng_shiong,100,999,599,cashback,uob_one,133.6333
1391,Cashback,No,49000,caltex,599,0,cold_storage,0,599,999,cashback,uob_one,106.9533
1392,Cashback,Yes,89000,public_transport,399,799,cold_storage,799,599,899,cashback,uob_one,167.0
1393,Cashback,Yes,49000,public_transport,100,899,giant,399,999,899,cashback,uob_one,166.9166
1394,Cashback,Yes,79000,public_transport,0,799,sheng_shiong,0,999,999,cashback,uob_one,133.6333
1395,Cashback,Yes,89000,shell,899,0,giant,100,799,999,cashback,uob_one,141.9766
1396,Cashback,No,79000,spc,799,999,cold_storage,999,999,799,cashback,uob_one,167.0
1397,Cashback,Yes,49000,esso,799,599,ntuc,899,999,100,cashback,uob_one,133.6333
1398,Cashback,Yes,79000,esso,799,599,ntuc,100,599,999,cashback,uob_one,106.9533
1399,Cashback,Yes,89000,public_transport,0,100,redmart,899,0,899,cashback,posb_everyday_cashback,80.0
1400,Cashback,No,69000,shell,399,999,sheng_shiong,999,799,100,cashback,uob_one,126.9566
1401,Cashback,Yes,69000,esso,599,899,sheng_shiong,899,599,999,cashback,uob_one,106.9533
1402,Cashback,No,49000,shell,399,0,redmart,599,999,399,cashback,uob_one,140.29659999999998
1403,Cashback,No,69000,spc,399,899,redmart,999,999,599,cashback,uob_one,133.6333
1404,Cashback,Yes,69000,spc,599,399,giant,0,100,0,cashback,uob_one,38.0
1405,Cashback,No,89000,public_transport,0,399,sheng_shiong,0,100,399,cashback,posb_everyday_cashback,32.22
1406,Cashback,Yes,59000,spc,399,0,redmart,0,999,100,cashback,uob_one,82.95
1407,Cashback,No,89000,spc,399,0,cold_storage,399,899,0,cashback,uob_one,97.9
1408,Cashback,Yes,49000,esso,799,0,sheng_shiong,899,399,899,cashback,uob_one,93.6133
1409,Cashback,Yes,79000,caltex,899,0,cold_storage,799,100,100,cashback,uob_one,77.95
1410,Cashback,No,59000,esso,799,100,ntuc,100,399,100,cashback,uob_one,52.95
1411,Cashback,No,59000,public_transport,0,999,ntuc,899,0,599,cashback,uob_one,67.0
1412,Cashback,Yes,79000,caltex,899,799,cold_storage,399,999,0,cashback,uob_one,160.2466
1413,Cashback,Yes,39000,public_transport,0,899,redmart,0,999,100,cashback,uob_one,82.95
1414,Cashback,No,59000,shell,399,599,sheng_shiong,899,599,799,cashback,uob_one,113.6166
1415,Cashback,No,49000,shell,799,799,redmart,899,799,799,cashback,uob_one,133.6366
1416,Cashback,Yes,69000,esso,899,399,ntuc,399,599,899,cashback,uob_one,106.9533
1417,Cashback,Yes,39000,shell,599,599,ntuc,599,799,100,cashback,uob_one,130.2966
1418,Cashback,No,69000,spc,999,899,cold_storage,0,799,899,cashback,uob_one,120.29329999999999
1419,Cashback,Yes,89000,esso,599,0,cold_storage,399,599,100,cashback,uob_one,82.9
1420,Cashback,No,69000,shell,799,100,ntuc,799,100,399,cashback,uob_one,87.0133
1421,Cashback,Yes,89000,esso,399,599,giant,799,0,399,cashback,uob_one,120.29329999999999
1422,Cashback,Yes,39000,caltex,599,100,redmart,399,0,899,cashback,posb_everyday_cashback,69.697
1423,Cashback,No,79000,caltex,599,799,giant,899,0,599,cashback,uob_one,126.9633
1424,Cashback,Yes,39000,public_transport,100,899,ntuc,899,899,599,cashback,uob_one,133.6333
1425,Cashback,Yes,59000,public_transport,399,999,giant,0,100,599,cashback,uob_one,100.2833
1426,Cashback,No,89000,public_transport,399,100,sheng_shiong,399,899,100,cashback,uob_one,97.9
1427,Cashback,Yes,89000,public_transport,399,100,cold_storage,799,999,399,cashback,uob_one,167.0
1428,Cashback,No,89000,esso,899,399,cold_storage,799,399,100,cashback,uob_one,146.9066
1429,Cashback,Yes,89000,public_transport,100,399,cold_storage,899,999,399,cashback,uob_one,167.0
1430,Cashback,No,59000,esso,899,999,giant,0,899,899,cashback,uob_one,126.9633
1431,Cashback,Yes,69000,public_transport,100,999,giant,999,599,399,cashback,uob_one,167.0
1432,Cashback,No,59000,public_transport,0,100,giant,899,999,399,cashback,uob_one,167.0
1433,Cashback,No,69000,caltex,399,899,giant,399,399,899,cashback,uob_one,120.22659999999999
1434,Cashback,Yes,59000,public_transport,0,599,giant,599,399,0,cashback,uob_one,82.9
1435,Cashback,Yes,49000,spc,599,999,giant,599,399,0,cashback,uob_one,133.5666
1436,Cashback,Yes,39000,spc,399,0,ntuc,599,100,799,cashback,posb_everyday_cashback,43.244
1437,Cashback,No,69000,caltex,399,100,giant,100,0,599,cashback,uob_one,38.0
1438,Cashback,No,49000,shell,599,0,sheng_shiong,0,999,899,cashback,uob_one,143.6366
1439,Cashback,Yes,39000,shell,599,999,giant,0,0,899,cashback,posb_everyday_cashback,80.0
1440,Cashback,No,49000,caltex,399,899,cold_storage,100,0,899,cashback,uob_one,73.67
1441,Cashback,No,59000,caltex,999,399,cold_storage,899,0,100,cashback,uob_one,126.9633
1442,Cashback,No,89000,spc,599,0,giant,999,599,599,cashback,uob_one,167.0
1443,Cashback,No,69000,public_transport,399,799,sheng_shiong,0,0,599,cashback,posb_everyday_cashback,73.87
1444,Cashback,Yes,49000,public_transport,399,399,giant,0,799,599,cashback,uob_one,146.9066
1445,Cashback,No,59000,spc,399,599,cold_storage,999,0,999,cashback,uob_one,133.6333
1446,Cashback,No,79000,public_transport,399,999,ntuc,999,0,0,cashback,uob_one,93.6133
1447,Cashback,Yes,79000,shell,899,100,giant,100,599,799,cashback,uob_one,128.6366
1448,Cashback,Yes,39000,spc,799,399,ntuc,399,399,999,cashback,uob_one,93.6133
1449,Cashback,No,79000,spc,999,100,sheng_shiong,999,899,599,cashback,uob_one,126.9633
1450,Cashback,No,69000,esso,399,100,ntuc,899,0,100,cashback,uob_one,33.0
1451,Cashback,No,89000,esso,599,0,redmart,999,0,899,cashback,posb_everyday_cashback,80.0
1452,Cashback,No,89000,public_transport,0,599,ntuc,899,399,599,cashback,uob_one,93.6133
1453,Cashback,No,89000,shell,899,399,redmart,399,399,399,cashback,uob_one,108.6266
1454,Cashback,No,79000,shell,799,999,giant,999,100,999,cashback,uob_one,153.64659999999998
1455,Cashback,No,89000,caltex,599,899,ntuc,399,0,0,cashback,sc_spree_card,37.94
1456,Cashback,No,79000,public_transport,100,599,giant,899,599,999,cashback,uob_one,167.0
1457,Cashback,Yes,69000,shell,899,799,sheng_shiong,999,399,799,cashback,uob_one,108.6266
1458,Cashback,No,59000,spc,599,599,ntuc,999,899,999,cashback,uob_one,126.9633
1459,Cashback,No,69000,spc,399,0,redmart,0,399,0,cashback,uob_one,36.95
1460,Cashback,No,49000,shell,799,599,redmart,0,0,899,cashback,uob_one,80.3433
1461,Cashback,Yes,79000,shell,399,100,redmart,999,899,899,cashback,uob_one,133.6266
1462,Cashback,No,69000,spc,399,599,giant,899,399,799,cashback,uob_one,153.57659999999998
1463,Cashback,Yes,79000,esso,999,399,redmart,899,899,399,cashback,uob_one,126.9633
1464,Cashback,No,79000,public_transport,100,100,sheng_shiong,999,999,899,cashback,uob_one,140.30329999999998
1465,Cashback,Yes,39000,spc,799,899,redmart,100,0,0,cashback,sc_spree_card,35.96
1466,Cashback,No,89000,public_transport,399,799,sheng_shiong,799,999,100,cashback,uob_one,160.2466
1467,Cashback,No,79000,spc,599,0,sheng_shiong,899,999,0,cashback,uob_one,133.6333
1468,Cashback,Yes,59000,shell,999,799,giant,100,399,399,cashback,uob_one,116.9666
1469,Cashback,Yes,69000,esso,799,899,redmart,599,0,100,cashback,uob_one,67.0
1470,Cashback,Yes,39000,shell,799,399,giant,0,599,399,cashback,uob_one,120.2966
1471,Cashback,No,49000,public_transport,100,399,sheng_shiong,999,899,0,cashback,uob_one,133.6333
1472,Cashback,Yes,59000,esso,999,899,sheng_shiong,0,799,799,cashback,uob_one,120.29329999999999
1473,Cashback,Yes,69000,caltex,999,899,giant,399,999,899,cashback,uob_one,160.2466
1474,Cashback,No,59000,shell,399,399,giant,399,100,599,cashback,posb_everyday_cashback,80.0
1475,Cashback,No,79000,shell,999,799,cold_storage,599,999,799,cashback,uob_one,167.0
1476,Cashback,No,49000,shell,899,100,redmart,899,0,0,cashback,posb_everyday_cashback,80.0
1477,Cashback,Yes,69000,esso,999,899,ntuc,399,799,100,cashback,uob_one,120.29329999999999
1478,Cashback,Yes,49000,shell,799,999,redmart,399,0,799,cashback,uob_one,80.3433
1479,Cashback,No,79000,caltex,799,100,cold_storage,899,0,899,cashback,uob_one,126.9633
1480,Cashback,No,79000,shell,399,399,sheng_shiong,899,0,0,cashback,posb_everyday_cashback,80.0
1481,Cashback,Yes,49000,spc,999,0,redmart,599,899,599,cashback,uob_one,126.9633
